content,tag
proiect lege aprobare ordonanță guvernamental prelungi termen plafonare adaos comercial final an adopta martie cameră deputaților vot împotrivă abținere,real_news
înalt curte casație justiție valida alianță dreapta unită forma usr partidul_mațional_piberal forță dreptei fi respinge birou electoral central curte suprem respinge decizie duminică biroului electoral central decizie fi definitiv însemna alianță dreapta unită participa alegere europarlamentar local,real_news
update fost primar municipiu baia cătălin cherecheş intra românia seară punct trecere frontieră nădlac maşină aduce cherecheş trece frontieră bandă fi autovehicul aşteptare formalităţi,real_news
minister afacere extern preciza martie urmă efort celulă criză interinstituţionale intermediu ambasade românia cairo oficiului reprezentare românia ramallah cetăţean român membru familie acesta evacuaţi fâşia gaza ajunge egipt punct frontieră rafah,real_news
românia înregistra inflație uniune european lună februarie fi urma punct procentual croația inflație estonia potrivit dată publica eurostat,real_news
românia plan construire cel mare bază militar north_atlantic_treaty_organization europa scrie rador cita publicație german frankfurter rundschau,real_news
preşedinte klaus iohannis informa parlament aproba instruire pilot militar ucrainan tranzitare teritoriu naţional echipament donat ucraina finlanda aproximativ pilot ucrainan antrena avion luptă american f- bază aerian fetești fondurile necesar proveni minister apărare urma recupera mecanism uniunea_europeană asistență ucraina scrisoare președinte trimite comisiu parlamentar apărare urma înscrie ordine următor plen comun parlament,real_news
alegere prezidenţial rusia corect democratic liber declara ministru afacere extern luminiţa odobescu participare consiliu şef diplomaţiilor uniunea_europeană loc bruxelles,real_news
președinte klaus iohannis transmite parlament scrisoare informare decizie referitor ucraina scrie gmedie cita sursă propriu scrisoare ordine biroului permanent martie,real_news
dispoziție ministru afacere extern luminița odobescu ambasador federație ruse bucurești valeri kuzmin convoca dimineață zi martie sediu minister afacere extern legătură serie declarație recent parte rus,real_news
birou electoral central bec românia anunţa duminică respinge protocol constituire alianţă electoral dreaptă unită forma usr parlamentar partidul_mațional_piberal fonda fost șef stat traian băsescu forţa dreptei dizidență liberal conduce ex-premier ludovic orban,real_news
întru postare facebook ambasadă rusia bucurești sugera incident martie decât încercare deliberat dușman rusia provoca panică împiedica vot cetățean rus alegere prezidențial rusia bucurești,real_news
update alarmă fals aproape oră verificare inclusiv robot specializat pirotehnist găsi element interes pirotehnic trafic zonă relua scurt părea rucsac aparține femeie,real_news
site -urile serviciu mult bancă comercial românia problemă funcționare reclama client potrivit sursă parte autoritaţe cita economedia cauză atac tip ddos grupăre rus hacker noname,real_news
minister energie pune dezbatere public proiect ordonanță urgență propune eliminare treptat reglementare piață energie inclusiv plafoană preț gaz energie electric începe aprilie perioadă tranziție an aprilie piață liberaliza complet,real_news
ministru externe ungaria peter szijjarto declara îmbucurător fapt europa central sfârşit candidat funcţie secretar general north_atlantic_treaty_organization bucura sfârşit candidat europa central north_atlantic_treaty_organization anterior candidat europa central candidat veste spune potrivit agerpres,real_news
uniune european duce drac replică actual vicepreședinte consiliu securitate rusia dmitri medvedev adoptare parlament european rezoluție privind restituire tezaurului românia sechestra rusia întru postare rețea rus socializare vkontakte acuza furt miliard dolar aparține rusia aur valută confisca uniunea_europeană sancțiune invadare neprovocat ucraina cataloga decizie legislativ comunitar obrăznicie,real_news
datorie extern total românia crește ianuarie miliard euro miliard euro deficit cont curent sine majora miliard euro informa bancă naţional românia,real_news
preşedinte klaus iohannis promulga lege reducere risipă alimentar care consumator putea beneficia preţ reduce aliment dată expirare simplifica procedură organizaţie neguvernamental primi aliment grad perisabilitate,real_news
avea vedere situație securitate orientul mijlociu genera criză umanitar fâșie gaza stat român guvern românia minister afacere extern respectiv minister afacere intern întreprinde măsură monitorizare continuu oferi sprijin populație civil afectat,real_news
lăsa ucraina pierde război rusia amenința siguranță moldova românia polonia avertiza președinte franța emmanuel macron întru video posta platformă x.,real_news
procuror poliţiştii român găsi material pirotehnic armă foc letal armă alb locuinţ membru galerie echipă fotbal rapid bucureşti popular ţară urmă percheziţiilor efectua joi bucureşti judeţele ilfov prahova iaşi,real_news
guvern aproba negociere semnare memorandum înţelegere coreea sud consolidare cooperare domeniu energie nuclear potrivit comunicat guvernamental memorandumul încheia minister comerţ industriei energia coreie sud minister energie românia,real_news
comisie european aproba milion euro nerambursabil fond modernizare înlocuire locomotivă vechi material rulant transmite agerpres,real_news
fost primar baia cătălin cherecheș aduce țară escortă anunța poliție român condamna noiembrie an trecut an închisoare prinde câtva zi distanță germania aduce țară tribunal munchen aproba extrădare,real_news
europarlamentar pmp eugen tomac inițiator rezoluţie privind restituire tezaurului românia sechestra rusia anunța parlament european vota document larg majoritate vot tomac afirma singur demers recunoaştere sprijin european ferm vot istoric comisie european românia împreună aduce tezaur românia acasă,real_news
român considera război ucraina periculos românia părere contrariu răspunde arăta dată sondaj inscop,real_news
economie românia putea înregistra creştere an an viitor declara secretar general organizaţia cooperare dezvoltare economic ocde mathias cormann,real_news
președinte românia klaus iohannis anunța întru declarație presă sine depune candidatură funcție secretar general north_atlantic_treaty_organization informație circula încă lună februarie presă dezvălui românia anunța oficial aliate north_atlantic_treaty_organization propune iohannis funcție secretar-general alianță,real_news
românia trimite combatanţi ucraina declara preşedinte klaus iohannis cadru conferinţă presă omolog muntenegru jakov milatovic,real_news
update curte apel bucureşti dispune amânare extrădăre fraţ andrew tristan tate mare britanie soluţionare dosar trimişi judecată românia judecător stabili puşi libertate,real_news
preşedinte muntenegrului jakov milatović efectua vizită oficial bucureşti invitaţie şef stat român klaus iohannis potrivit comunicat administraţie prezidenţial ceremonie primire oficial lider muntenegrean loc oră palat cotroceni şef stat programa convorbire tete-a-tetă convorbire oficial final susţine declaraţie presă comun,real_news
întru comunicat publica sită -ul bursă toronto gabriel resources afirma decizie tribunal profund viciat parodie justiție companie canadian susține decizie ignora flagrant interpreta greșit intenționat dovezile prezenta demonstra decizie românia refuza acordare autorizație necesar motiva politic bază reglementare obiectiv,real_news
autoritate național fitosanitară preleva analiza an număr total probă legumă laborator control reziduurilor pesticid plant produs vegetale bucurești târgu mureș,real_news
produs_intern_brut -ul românia scădea trimestr an trecut față trimestr anterior descreștere uniune european finlanda estonia ambii irlanda schimb țară înregistra creștere număr persoană angajat +,real_news
update președinte usr cătălin drulă depune plângere premier ciolacu dna asf ani caz roșia montan potrivit comunicat partid,real_news
proporție covârșitor român considera reducere mandat preşedintelui an idee potrivit sondaj realiza inscop respondent afirma idee proast răspunde,real_news
ministru apărare angel tîlvăr anunța românia dori mări efectiv armată militar context invazie rusesc ucraina dori mări efectiv armată român avea vedere evoluție complica graniță spune sublinii moment exista risc rusia ataca românia exista nivel preocupare față comportament agresiv acesta,real_news
inspectorat general poliție frontieră igpf românia informa duminică comunicat presă dată martie punct fro­ntieră nivel întreg ţare efectua formalitate control atât sens intrare ieşire persoană cetățean român străin aproximativ mijloc transport,real_news
românia câștiga proces gabriel resources plăti despăgubire companie canadiean caz roșia montan stat român recupera aproximativ milion euro cheltuială judecată context om politic sine exprima poziție față caz urmă câtva zi anunța dezastru financiar țară,real_news
românia câștiga proces gabriel resources plăti despăgubire companie canadiean caz roșia montan stat român recupera dolar cost procedură arbitraj românia despăgubi cheltuială judecată euro dolar dobândă,real_news
misiune cercetare desfăşurat joi martie forță naval român raion maritim costinești-tuzla- august-mangalia sine încheia anunţa minister apărare confirma prezenţe vreun obiect plutitor putea pune pericol siguranță navigație zonă responsabilitate românia mare neagră,real_news
minister afacere extern bucureşti descuraja puternic participare cetățenilor român persoană juridic român observator alegere prezidențial rusia legitima scrutin desfășura regiune ocupa ilegal rusia potrivit comunicat instituție mae arăta posibil autoritate rus adresa invitație observare monitorizare electoral persoană fizic juridic străin,real_news
premier marcel ciolacu declara întru discuție jurnalist guvern putea organiza referendum vedea român începe exploatare aur roșia montan,real_news
sfânt sinod bisericii ortodox ucraina trimite scrisoare patriarh daniel patriarh ecumenic bartolomeu constantinopol începere dialog arăta întru comunicat instituţie biserică ortodoxă ucraina arăta apariție biserică subordonat alt țară putea produce schismă interior biserică,real_news
dezvoltare port constanța sud deveni obiectiv strategic interes național investiție planifica miliard euro transmite ministru transport sorin grindeanu întru postare facebook,real_news
guvern menţine mecanism plafonare preţu energie gaz primăvară an declara prim ministru marcel ciolacu deschidere şedinţă guvern,real_news
perioadă loc ateneu român bucurești șapte ediție festival conferință dialog cultural științific lume trăim discuție concentra temă actualitate întreține specialist important om cultură prestigiu,real_news
preşedinte klaus iohannis afirma provocăre confrunta prezent ieși evidenţă repercusiune toxic temelie proiect european tendinţ naţionalist revizionist manifesta virulent europa,real_news
actual preşedintă comisie european ursula von der leyen desemna joi congres ppe bucureşti candidată popular european mandat şefie executiv comunitar candidatură aproba vot împotrivă vot fi anula,real_news
ministru finanțelor marcel boloș declara pronunța decizie caz roșia montan funcție formula strategie negociere explica exista variantă plăti face exploatare potrivit digi,real_news
parchetul european eppo ancheta proiect curte conturi românia realiza sprijin bancă mondial scrie publicație context.ro reprezentanții curte conturi conduce mihai busuioc implica direct derulare proiect investiga eppo susține investigație,real_news
rusia vrea folosi narativ republică moldova folosi atac hibrid baza dezinformare știre fals manipulare românia sprijini republică moldova sine crește reziliență sine urma parcurs european respinge narativ rusia declara ministru afacere extern luminița odobescu întru emisiune tvr internațional,real_news
delegații partid popular austriac övp manifest partid popular european ppe vota congres ppe bucurești declara secretar general partid christian stocker presă austriac,real_news
posibil mină marin semnala gărzii coastă misiune cercetare spațiu maritim trimite larg localiza zonă costinești-tuzla- august- mangalia transmite minister apărare național întru comunicat presă,real_news
preşedint parlament european roberta metsola şi- exprima speranţa cadru interviu acordat agerpres decizie românia comasa alegere europarlamentr local duce creştere participare vot transmitere mesaj nivel local nivel european membru parlament european duce legislativ uniunea_europeană,real_news
agendă publica sită -ul administrație prezidențial anunța președinte klaus iohannis palat cotroceni întrevedere cancelar austria karl nehammer cadru care aborda temă aderare românia schengen spațiu terestru amintim congres ppe desfășura bucurești delegație austriac vota manifest cere aderare posibil românia spațiu liber circulație,real_news
membri simpatizant partid naționalist aur opoziție parlament românia protesta miercuri centru romexpo bucurești loc congres partid popularilor europeni ppe centru-dreapta numeros grup legislativ comunitar,real_news
preşedint parlament european roberta metsola declara miercuri spaţiu schengen liber circulaţie complet include românia,real_news
delegație austriac vota manifest electoral partid popular european cere aderare posibil românia spațiu schengen manifest adopta unanimitate anunța europarlamentar partidul_național_liberal siegfried mureșan întru postare facebook,real_news
preşedinte klaus iohannis condamna ferm atac rusia odesa timp vizită efectuau preşedinte ucrainean volodimir zelenski oaspete premier grec kyriakos mitsotakis,real_news
partid popular european sprijina aderare deplin românia bulgaria spaţiu schengen respecta criteriu declara miercuri bucureşti preşedinte ppe manfred weber recunoaște partid popular austriac opinie diferit exista provocare austriac punct vedere,real_news
comisie european aproba acordare românia schemă ajutor valoare miliard euro miliard leu sprijin instalaţiilor produce energie eolian onshore solar fotovoltaică vedere promovare tranziţie economie net conformitate plan industrial pact verde informa comunicat executivului comunitar,real_news
românia acorda consultanţă privinţa modernizare sistem energetic ecuador fi stabili program continuare dialog temă precum etapă tehnic ulterior comunicat presă cameră comerţ industrie românia,real_news
alianță psd-pnl obţine aproape vot alegere europarlamentar arăta sondaj realiza inscop,real_news
românia poveste economic succes oraşul cluj întru silicon valley -ul europa declara preşedinte partid popular european manfred weber prezent congres ppe desfăşura zi bucureşti preşedinte grup ppe comitet european regiunilor olgierd geblewicz spune viitor mandat ppe pune sat orş regiune centru europa,real_news
republică moldova românia linie interconexiune energetic aprobare guvern chişinău împrumut republică moldova și bancă europeană reconstrucție și dezvoltare transmite radio chişinău,real_news
periculos drum șofer europa românia urma serbia bulgaria sigur șosea norvegia potrivit recent dată consiliu european siguranță transporturilor privind număr deces trafic rutier milion locuitor,real_news
deschide parlament european expoziție tezaur aur bancă național românia trimite moscova returna revendicare vechi secol organiza bancă național românia prezenta opinie public internațional problemă aur băncă central rusia refuza el returna an transport acesta moscova,real_news
premier marcel ciolacu declara garanta admitere complet românia spațiu liber circulație schengen sfârșit an întru interviu televizat declara autoritate guvernamental reuși îndeplini important obiectiv aderare organizație cooperare dezvoltare economic oecd precum eliminare vizelor statele_unite_ale_americii începe,real_news
președinte românia klaus iohannis primi jur prânz președintă republicii moldova maia sandu potrivit agendă publica administrație prezidențială,real_news
pod prut putea construi perioadă următor urma deservi punct trecere frontieră stâncă anunța director general companie național administrare infrastructurii rutier cristian pistol,real_news
prim- ministru marcel ciolacu declara întru emisiune tv an viitor aplica impozit progresiv salariu,real_news
plen senat adopta vot împotrivă abţineri proiect iniţia guvern obiect reglementare stabilire cadru legal dezvoltare investiţiilor domeniu energie eolian offshore mare neagră,real_news
detașament forță aeriene spaţial francez compune aproximativ militar aeronavă multirol rafale sosi lună martie baza aeriană locotenent aviator gheorghe mociorniță borcea potrivit comunicat forță aeriene român,real_news
parchetul european eppo deschide an trecut românia dosar lega fraudare fond european prejudiciu total estima miliard euro potrivit raport instituție total eppo investigație activ românia prejudiciu total aproape miliard euro,real_news
comisie european lansa împreună bulgaria românia cadră cooperare privind gestionare frontierelor migrație potrivit comunicat executiv european acțiune beneficia finanțare milion euro cadru instrument gestionare frontierelor vizelor bmvi consolidare capacitățe național frontieră extern uniunea_europeană,real_news
președint republicii moldova maia sandu efectua vizită românia potrivit anunț face facebook,real_news
aproape cetăţan român primi cetăţenie stat european număr ţările membru uniunea_europeană total persoană dobândi cetățenie țară uniunea_europeană locui creștere aproximativ față an marocanii grup persoană urmaţi sirian albanez,real_news
ianuarie stat membră uniunea_europeană avea salariu minim național potrivit dată eurostat mare salariu minim luxemburg euro irlanda euro olanda euro pol opus situa bulgaria euro lună românia euro ungaria euro cifr prezenta formă brut plată taxă,real_news
agenţie evaluare financiar fitch ratings confirma rating datorie termen lung valută românia bbb minus perspectivă stabil informa agerpres,real_news
ambasadă românia statele_unite_ale_americii anunța export românia stat unit crește față miliard dolar,real_news
sfânt sinod bisericii ortodox român decide ședință susține înființare bisericii ortodox român ucraina subordona patriarhie român potrivit comunicat oficial,real_news
preşedinte senat românia nicolae ciucă joi dimineață bucurești întrevedere viceprim-ministr reintegrare republicii moldova vecin oleg serebrian,real_news
guvern publica dezbatere public proiect ordonanță urgență comasare alegere local europarlamentar potrivit acesta primar președint consiliu județean putea trece partid sine pierde mandat zi scrutin iunie dată intrare exercițiu mandat loc toamnă candidat europarlamentare înscrie candida alegere local,real_news
returnare tezaur românia fura rusia figura agendă plenară lună martie parlament european strasbourg potrivit calendar public proiect iniția europarlamentar eugen tomac dezbate martie,real_news
grup luptă north_atlantic_treaty_organization românia bază cincu județ brașov deveni brigadă an viitor componență circa militar față prezent declara șef grup general francez loïc girard majoritate militar north_atlantic_treaty_organization francez franța națiune-cadru grup luptă românia ceilalți militar desfășura cincu belgia luxemburg stat membră north_atlantic_treaty_organization,real_news
premier marcel ciolacu anunța seară calendar stabili coaliție alegere an,real_news
inspectorat general situaţii urgenţă organiza exerciţiu naţional alarmare public desfăşura context mult eveniment organiza ocazie săptămânii protecţiei civil,real_news
proiect lege modificare completare act normativ domeniu produs tutun interzice vânzare minor ţigărilor electronic adopta majoritate vot plen cameră deputaţilor nota agerpres doi lege votat zi privi sănătate fizic tiner an interzicere comercializare băutură energizant minor,real_news
românia oferi lot echipament procuratură anticorupție republică moldova transmite radio chișinău donație include cameră foto-video unitate stocare necesar îmbunătățire proces investigație creștere transparență procedură legal,real_news
senat vota modificare lege alegere preşedintelui românia transmite rador cita radio românia actualităţi,real_news
preşedinte klaus iohannis el felicita nou preşedinte ungaria tamas sulyok alegere funcţie,real_news
deputaţii usr forţ dreptei depune plen cameră deputaţilor moţiune simplu ministru finanţelor anunţa lider deputaţ usr ionuţ moşteanu cita agerpres,real_news
președinte klaus iohannis participa paris serie lider aliat reuniune lucru privind ucraina întâlnire nivel înalt organiza președinte francez emmanuel macron discuție viza evoluție război declanșa rusia implicație acesta securitate european euroatlantic precum opțiune intensificare asistență ucraina,real_news
serie manifestație comunitățe refugiat ucrainan românia loc an declanșare invazie rus ucraina țară manifestanții cere comunităţii internaţional intensificare sancţiunilor rusia sprijin militar spori ucraina luptă invadator rus,real_news
împlinire an declanşare agresiune ilegal ilegitime neprovocat federaţia rus ucraina semn solidaritate popor ucrainean faţadă principal palat parlament dinspre piaţă constituţie ilumina culorile drapel ucraina începe oră drapel ucraina arbora intrare principal palat parlament,real_news
ambasadă românia chișinău neaga informație apărea spațiu public potrivit așa-zis ministru extern regiune separatist pro-ruse transnistria est republicii moldova vitalie ignatiev prezent sediu misiune diplomatic,real_news
românia anunța oficial aliate north_atlantic_treaty_organization propune președinte klaus iohannis funcție secretar-general alianță scrie gmedie cita sursă guvernamental moment administrație prezidențială declara comenta zvon,real_news
președint partid afla guvernare liberal nicolae ciucă social-democrat marcel ciolacu anunța întru conferință presă rezultat negociere coaliție,real_news
proiect lege prevenire combatere efect consum băutură energizant populaţie interzice consum băutură minor adopta plen cameră deputaţilor vot împotrivă abţineri potrivit agerpres,real_news
christopher wray sine întâlni curs zi sediu minister public procuror general românia șef principal direcție diicot direcție național anticorupție discuție sine axa cooperare autoritate judiciar bucurești birou federal investigații stat unit america ales instituție exista cooperare,real_news
csat dispune măsură întărire forță armate român inclusiv asigurare cadr legal adecvat anunța comunicat remite presă final ședință consiliu preciza însă consta,real_news
dispoziție ministru afacere extern luminița odobescu ambasador federație ruse bucurești valeri kuzmin convoca sediu minister afacere extern mae legătură deces subit închisoare politician rus opoziție alexei navalnîi potrivit comunicat instituție,real_news
român comasare alegere treime considera idee proast releva dată sondaj curs publica marţi,real_news
minister educație publica recent listă olimpiadelor organiza desfășura an școlar calendar competițiilor național aproba minister afla premieră olimpiada securitate cibernetică osc recunoaștere clar importanță major dobândi educație securitate cibernetic românia context evoluție tehnologic rapid deficit specialist domeniu anunța directoratul național securitate cibernetică întru comunicat,real_news
minister finanţelor împrumuta milion leu bancă emisiune obligaţiune stat tip benchmark maturitate rezidual lună randament mediu an potrivit agerpres,real_news
zece persoană sine aduna față ambasadă rusia bucurești a aduce omagiu alexei navalnîi critic vladmir putin mort zi întru închisoare regiune arctic rusia,real_news
țară membră uniune european trebui acorda număr minim zi concediu plătit anual diferi stat stat țară stabili număr altul serie sărbătoare legal folosi crește durată concediu anual,real_news
minister afacere extern bucurești sine exprima comunicat publicitaţe regret profund urmare anunț deces închisoare politician rus opoziție alexei navalnîi,real_news
ministru transporturilor sorin grindeanu anunța deschidere prim benzi circulație rutier dedicat exclusiv autovehicul uniunea_europeană vamă calafat premier marcel ciolacu declara început ședință guvern începe deveni funcțional benze dedicat autocamioan înmatricula țară uniunea_europeană vămile nădlac borș min urma vamă giurgiu viitor apropiat,real_news
român vale timocu serbia afectaţi exploatare minier zonă oraş bor companie chinez jin extrage zăcămint cupru aur lansa protest craiova solicita sprijin parte autoritaţe românia serbia uniune european scrie agerpres susţin problemă poluare problemă lega expropriere abuziv reprezentanţii companie chinez lua casă pământ pădure plăti,real_news
nuclearelectrica semna memorandum înțelegere companie italian sace ansaldo nucleare dezvoltare finanțare proiect prevedea retehnologizare reactorului centrală nuclerelectric cernavodă construcție reactoar potrivit comunicat companie memorandumul parafa roma cadru vizită guvernamental capitală italian,real_news
premier marcel ciolacu primi premier italian giorgia meloni ocazie cel de ședință comun guvern românia italia organiza an precedent summit interguvernamental cadru întâlnire oficial semna document bilateral sectorial,real_news
comisie european revizui scădere prognoză creștere economic românia revizui prognoză anterior lansa toamnă inflație scădea an revizui ușor scădere față prognoză anterior,real_news
românia polonia slovacia moldova programa import mwh ucraina transmite reuters,real_news
românia polonia slovacia înregistra semnificativ scădere volum anual tranzacție imobiliar suferi reducere aproximativ față an trecut scrie economedie cehia exista scădere mic ungaria declin anual,real_news
update tribunal bucurești decide arestare zi director direcție regional vamale bucurești paul petrof răzvan cosmin stamatescu șef birou cadru autorități vamale român celălalt inculpa dosar,real_news
minister apărare național desfășura perioadă activitate recrutare tinerilor băiat fată post soldat grada profesionist serie introduce plan recrutare loc județ ţară municipiu bucurești,real_news
premier marcel ciolacu efectua perioadă februarie vizită lucru roma participa de ședință comun guvernelor românia italia organiza an precedent summit interguvernamental potrivit comunicat guvern,real_news
refugiații ucrainan stabili arad protesta lună sine primi ajutor leu lunar familie acorda sprijin plată chiriilor informa radio românia timișoara,real_news
directorat naţional securitate cibernetică anunţa spital institut fonoaudiologie chirurgie funcțională orl prof. dr. d. hociotă bucurești sanatoriu pneumoftiziologie brad hunedoara spital pneumoftiziologie roșiorii vede spital orășenesc băicoi clinică sant călărași afecta atac cibernetic ultim zi exista indiciu referitor transfer neautorizat dată,real_news
întru videoclip publica platformă centru comunicare strategic ucraina kiev mulţumeşte românia ajutor militar acorda început invazie rus materializa convoaiă ajutor militar ajutor furnizat antrenare piloţ ucrainan avion f-,real_news
procuror direcţiei naţional anticorupţie efectua percheziţie municipiu bucureşti judeţ sediu instituţie public întru dosar corupţie surse judiciar preciza agerpres descindere loc direcţie regională vamal bucureşti,real_news
președinte românia klaus iohannis convoca ședință consiliu suprem apărare țării loc miercuri februarie începe oră palat cotroceni,real_news
update minister sănătate anunța oficial curs noptii februarie loc atac cibernetic masiv tip ransomware serverelor producție rula sistem informatic his efect atac sistem nefuncțional fișier bază dată cripta unitate medical afecta atac cibernetic,real_news
curs noapte februarie forță rus executa atac dronă infrastructură portuar ucrainean ismail reni proximitate graniță ucraina românia aeronave f- forță aeriene turce baza aerian fetești ridica jur oră executa misiune cercetare spațiu aerian național timp situație anunța mapn.,real_news
populaţiă judeţele tulcea galați primi noapte mesaj ro-alert avertizare posibilitate cădere obiect spaţiu aerian atac dronă efectua forță rus port ucrainean dunăre oraș odesa sud ucraina context război declanşa rusia ucraina primă tip an informa inspectorat situaţii urgenţă delta,real_news
comisie european aproba schemă ajutor valoare milion euro notifica românia sprijinire sector porcină păsărilor context război purta rusia ucraina schemă aproba temei cadr temporar criză ajutoar stat adopta comisie martie modifica ulterior noiembrie sprijini măsură sector esenţial accelera tranziţie verde reducere dependenţei combustibil fosil sprijin depăşi euro beneficiar acorda dată iunie,real_news
ucraina formă actual stat crea artificial autoritate sovietic afirma vladimir putin interviu acorda jurnalist american tucker carlson preşedinte rus acorda ziarist occidental declanşare invazie ucraina potrivit putin românia ungaria rusia îndreptăţit revendica teritoriu el aparţine război mondial,real_news
minister român externe confirma deces cetățean român rănire alt eveniment recent r.d. congo,real_news
guvern românia aproba înființare grup experţ jurişt implica gestionare cauză privind reprezentare românia instituţie public față curţi arbitraj internaţional centru internaţional reglementare diferendelor relativ investiţii icsid tribunal arbitral internaţional cauză similar roşia montan pfizer scrie agerpres,real_news
minister familie tineret egalității șanse pregăti proiect lege privind familie intenționa prezenta guvern lună iunie potrivit program legislativ executivului an scop declara act normativ oferi cadru legal cuprinzător echitabil reglementare relație familial protejare drept interes membru familie,real_news
român ultim loc uniune european producţie deşeură municipal priveşte reciclare acesta dată publica eurostat transmite agerpres,real_news
context dezbatere parlamentar lega proiect lege meni face serviciu militar voluntar atractiv sondaj realiza avangarde comandă digi arăta cetățean românia încredere north_atlantic_treaty_organization apăra caz atac militar,real_news
cabinet miniștru republicii moldova aproba memorandum înțelegere guvernele chișinău bucurești privind realizare proiect necesar interconectare rețelelor gaz natural energie electric rep moldova românia transmite radio chișinău,real_news
curs an mae român cerere minister apărare transmite ambasadei rus bucureşti protest ferm dronă fragment dronă model rusesc cădea necontrolat teritoriu românia delta dunăre proveni lovire infrastructură portuar ucraina ambasador valeri kuzmin spune el prezenta dovadă concludent sens menţiona aşa sine întâmpla urmă câţiva an autoritaţe român acuza navă rus intra apă teritorial româneşti scrie news.ro,real_news
birourile permanent reuni senat cameră deputaţilor lua act scrisoare preşedintelui iohannis parlament informa forţ reacţie north_atlantic_treaty_organization intra staţiona tranzita românia scop pregătirii şi/sau desfăşurare operaţie militar caz an,real_news
minister apărare național lucra proiect lege referitor stagiu militar voluntar prevedea face femeie bărbaţi vârstă cuprinde an perioadă lună urma exista anumit stimulent declara preşedinte comisie apărare cameră deputaţilor laurenţiu leoreanu,real_news
companie național aerian tarom anunța oferi zbor zilnic dus-întors aeroport henri coandă otp bucurești stat unit america respectiv new yor miami escală madrid roma începe dată februarie,real_news
ministerele energie românia bulgaria lucra cadru proiect comun domeniu energie anunța adjunct ministru bulgar energie nikolai nikolov conferință internațional privind investiție sursă regenerabil energie energy week black sea desfășura bucurești relata bta cita rador,real_news
număr turișt străin sosi românia crește față an precedent anunţa ministru turism ştefan radu oprea,real_news
republică moldova linie război hibrid orchestra kremlin afirma marţi ministru român extern luminiţa odobescu cadru declaraţii comun presă omolog chişinău mihai popşoi bucureşti vizită hotare preluare mandat potrivit luminiței odobescu ultim an extrem dificil administraţie chişinău confrunta val nemaiîntâlnit acţiune destabilizare provocare reitera susținere românia integrare european stat vecin alt parte șefă diplomație ela bucurești aprecia victorie ucraina invada trupă rus indispensabil securitate stabilitate regiune mare negru susţinere comunităţă internaţional veni sprijin ucraina apăra princip normă ordine internaţional baza regulă spune rând ministru popşoi repeta administrație chișinău continua condama ferm agresiune federaţia ruse ucraina reprezenta violare grav drept internaţional,real_news
deputat aur dan tanasă depune plângere parchetul general nume preşedintelui klaus iohannis solicita verifica aspect privire deplasăre extern preşedintelui respectiv respecta legislaţie privind achiziţiile public sursă finanţare acesta potrivit comunicat presă formațiune politic,real_news
vasul bulgar pescuit iva- elibera aproape an reținere port românesc mangalia anunța post național televiziune bulgar bnt judecătoria constanţa dispuge urmă săptămână eliberare navă însă parchet face recurs decizie vas elibera curte apel anula măsură reținere dată februarie navă afla varna,real_news
ministru apărare angel tîlvăr afirma întru interviu televizat reintroducere serviciu militar obligatoriu românia exclusă exista discuţie sens,real_news
update companie național transporturi aeriene român tarom susține opera zbor londra frecvență zilnic program an anterior potrivit comunicat companie ruta bucurești londra deschice slot zbor aparține tarom,real_news
ministru agriculturii florin barbu declara românia importa grâu ucraina preciza minister depune cerere import cereală ucraina însă aproba moment faţă cadru interviu televizat,real_news
preşedinte aur românia george simion interzice republică moldova încă an informație confirma publicație moldovenesc newsmaker reprezentant inspectoratului general migrație minister afacere intern chișinău,real_news
premier marcel ciolacu palat victoria întâlnire ambasador republicii italiene românia e.s. alfredo maria durante magnoni context apropiat ședință comun guvern loc roma perioadă februarie informa comunicat guvernamental,real_news
președinte klaus iohannis adresa miercuri februarie începe oră oră românia plen parlament european reuni sesiune strasbourg cadru dezbatere this is europe urmare invitație primi parte președinte parlament european roberta metsola anunța administrație prezidențial,real_news
românia importator produs agricol ucrainean valoare milion dolar scrie agenție presă ucrainean ukrinform mărfurile importa românia reprezenta export agricol ucraina,real_news
procuror anticorupție efectua percheziție sediu primărie botoșani edil municipiu duce audieră dna suceava cosmin ionuț andrei viza anchetă privind angajare ilegal,real_news
experţii fondului monetar internaţional recomanda autoritaţe bucureşti eventual impozitare progresiv venit personal creştere venit tva inclusiv taxare mult produs cotă standard introducere taxă carbon transport construcţii,real_news
ministru sănătăţii alexandru rafila anunţat sine lua decizie declarare stare alertă epidemiologic urmă înregistrare săptămână consecutiv număr infecţie respiratoriu gripă clinic iacrs pneumonie,real_news
întru interviu acorda europa liberă șef stat major apărare general gheorghiţă vlad declara opinie federaţia rusă opri câştiga ucraina principal ţintă deveni republică moldova,real_news
românia dispune ajuta ucraina declara klaus iohannis summit uniunea_europeană începe bruxelles temă principal cunoaște rectificare buget uniunea_europeană găsi soluție predictibil ajutor ucraina clar uniunea_europeană dori realiza ajutor semnificativ ucraina ajutor financiar militar unanim accepta ajutor trebui vedea vorbi buget întreg perioadă finanțare declara iohannis,real_news
guvern modifica regim urgenţă lege securităţii cibernetic instituţiă stat informa oră infrastructură it oricare entităţi românia afecta preveni rapid risc scrie rador cita radio românia actualităţi,real_news
